Id,Sales
619,5131.84326172
620,6746.484375
621,5837.58154297
622,4742.33886719
623,6057.64746094
624,6501.10009766
625,8833.18261719
626,9175.63964844
627,5674.68554688
628,3857.39672852
629,5671.89355469
630,5909.08105469
631,4732.00927734
632,6104.95068359
633,6152.96337891
634,10804.1679688
635,7377.81445312
636,6455.8125
637,7543.48193359
638,4760.48632812
639,8611.70898438
640,6420.87011719
641,12811.4150391
642,5866.99365234
643,5096.61279297
644,5163.02148438
645,4071.90917969
646,6706.77636719
647,18072.2109375
648,4223.26416016
649,4622.70019531
650,9766.8671875
651,5855.11376953
652,7450.75927734
653,7758.25927734
654,6079.77685547
655,5177.11083984
656,4694.85449219
657,9136.94335938
658,5673.68457031
659,7384.09423828
660,7250.36230469
661,4574.16113281
662,6667.07910156
663,6153.42138672
664,3857.23486328
665,8435.94628906
666,8482.38671875
667,4532.72900391
668,7428.61962891
669,6741.84033203
670,4626.08349609
671,9016.65234375
672,6115.54638672
673,7905.76025391
674,4756.85009766
675,4769.69482422
676,6105.53271484
677,4148.02783203
678,7448.59179688
679,4107.31542969
680,5981.31445312
681,4608.66845703
682,5758.89355469
683,6000.77197266
684,6847.59960938
685,6506.00683594
686,8257.03417969
687,5802.34179688
688,6762.52636719
689,6458.47949219
690,8252.07421875
691,9321.03027344
692,6878.36621094
693,3901.53833008
694,5758.05859375
695,7371.54003906
696,3985.69604492
697,10842.9003906
698,5677.37109375
699,6267.38330078
700,10236.046875
701,6732.95263672
702,4354.4609375
703,10416.3242188
704,9145.37402344
705,5210.95898438
706,8467.34375
707,10133.8359375
708,5897.24560547
709,4996.28125
710,6514.22216797
711,5209.89013672
712,5814.78564453
713,6916.56298828
714,4515.23046875
715,6053.53515625
716,7210.47363281
717,6636.63085938
718,7506.34667969
719,5920.25146484
720,6520.9609375
721,4671.85644531
722,7469.47998047
723,6671.01660156
724,6349.09228516
725,6294.90625
726,7202.97412109
727,9178.81640625
728,5547.45068359
729,5161.92333984
730,6353.19335938
731,6855.83447266
732,6191.10546875
733,4471.92578125
734,4123.26123047
735,7196.31298828
736,7280.375
737,5116.99365234
738,7634.24853516
739,5776.50341797
740,6225.55175781
741,5360.16699219
742,3299.66455078
743,6691.51123047
744,5887.06738281
745,6507.13671875
746,8522.74902344
747,7996.34619141
748,4559.52832031
749,8568.5390625
750,4001.55126953
751,3187.76977539
752,7635.29003906
753,11347.7138672
754,7708.82373047
755,6838.14257812
756,4609.53417969
757,6302.40429688
758,8568.14648438
759,5988.18164062
760,8568.27734375
761,5022.4609375
762,4448.61035156
763,5121.53027344
764,5547.54052734
765,5338.48144531
766,5140.70605469
767,4882.25146484
768,4191.79785156
769,6359.25634766
770,6332.76855469
771,5393.91503906
772,5947.87304688
773,7019.59082031
774,5916.90966797
775,5831.29296875
776,8970.08398438
777,7262.68896484
778,5553.66113281
779,3774.21191406
780,11110.828125
781,6365.32470703
782,5595.59863281
783,8342.16308594
784,7908.85986328
785,7243.12548828
786,5662.27148438
787,7245.57128906
788,9252.6328125
789,13265.7509766
790,5221.37744141
791,4605.22314453
792,5336.36376953
793,6632.39111328
794,5780.47216797
795,7193.73974609
796,8917.57910156
797,5659.28564453
798,4085.13696289
799,5682.69140625
800,8341.63769531
801,4666.12890625
802,7441.27099609
803,3907.40820312
804,6908.18945312
805,7484.02783203
806,6958.52197266
807,8419.5078125
808,6294.03564453
809,4173.75537109
810,6401.52783203
811,6957.83154297
812,8737.375
813,7243.80957031
814,7760.31689453
815,6061.11523438
816,4564.39355469
817,9019.43945312
818,4525.60058594
819,9149.69335938
820,6332.89550781
821,4112.9140625
822,6708.36914062
823,6236.97558594
824,7634.41601562
825,8555.28515625
826,4499.74755859
827,4460.87841797
828,7530.64990234
829,7995.37011719
830,9204.70507812
831,4900.05957031
832,6259.50927734
833,6088.14501953
834,6615.83105469
835,5706.96142578
836,9387.04199219
837,8206.97265625
838,10563.4833984
839,4114.96240234
840,5797.67236328
841,9664.57421875
842,8541.21289062
843,5208.60839844
844,10275.3691406
845,6069.26660156
846,5444.34912109
847,5311.98193359
848,4951.38525391
849,5283.39599609
850,6042.21679688
851,4638.49072266
852,4920.32128906
853,8699.53125
854,6725.07763672
855,21514.9765625
856,6619.80810547
857,4258.97070312
858,8255.25488281
859,9681.13476562
860,7303.27050781
861,7391.59179688
862,6104.77587891
863,8713.0
864,8708.9375
865,6222.99902344
866,5645.359375
867,6832.26855469
868,8650.74609375
869,7453.28955078
870,8427.79980469
871,5862.48486328
872,4931.24072266
873,5586.09033203
874,10407.8330078
875,10763.4697266
876,10848.2373047
877,7868.33544922
878,4262.42529297
879,6006.10302734
880,4635.78369141
881,7884.33691406
882,11685.7382812
883,10016.8417969
884,6186.85546875
885,5572.28564453
886,4289.52490234
887,5760.05273438
888,11450.0488281
889,6585.47900391
890,5076.90869141
891,5300.45214844
892,8944.68457031
893,3894.02758789
894,7721.27441406
895,4446.84960938
896,6959.0859375
897,6638.56835938
898,5729.01220703
899,7546.74169922
900,7225.73681641
901,5813.38818359
902,6999.80078125
903,7598.29003906
904,11044.3925781
905,5745.99902344
906,8815.58300781
907,7830.75878906
908,9006.828125
909,6574.61523438
910,9567.19335938
911,4998.96972656
912,4916.64306641
913,6597.07226562
914,5717.62988281
915,9132.49121094
916,7611.33886719
917,5876.85107422
918,7322.09570312
919,7155.58837891
920,9511.21191406
921,4076.73632812
922,14761.5058594
923,5142.79052734
924,6345.95605469
925,8834.45410156
926,5095.74755859
927,6635.30810547
928,6275.42285156
929,7337.91015625
930,5719.80078125
931,5977.17919922
932,7402.24511719
933,7867.98242188
934,7983.56640625
935,5435.15966797
936,7377.38525391
937,11539.2333984
938,6767.31396484
939,4871.38916016
940,6207.28320312
941,6153.37988281
942,6199.76269531
943,7615.81201172
944,4032.70898438
945,8558.80273438
946,6564.58886719
947,7359.87060547
948,8004.73242188
949,4518.16455078
950,5383.09570312
951,5459.70556641
952,8408.20898438
953,8198.390625
954,5139.44628906
955,4838.03857422
956,6898.70800781
957,6051.77978516
958,6902.72265625
959,7467.27880859
960,6524.68164062
961,7951.40576172
962,5896.73388672
963,4552.16699219
964,6989.43945312
965,7653.6640625
966,8293.27050781
967,8191.08984375
968,7868.20019531
969,5773.85400391
970,9141.47558594
971,6509.25976562
972,7408.87060547
973,8642.10351562
974,5997.9453125
975,10865.0019531
976,7783.97167969
977,7649.48242188
978,5785.14941406
979,7400.48730469
980,8099.75048828
981,6806.28369141
982,4052.75854492
983,5603.69580078
984,8288.27246094
985,5544.90087891
986,4670.96533203
987,8630.06152344
988,7029.83544922
989,5782.28613281
990,6495.02636719
991,5570.70214844
992,7701.40136719
993,7430.83056641
994,7186.42919922
995,5574.44384766
996,5373.05126953
997,6357.23681641
998,3852.84399414
999,6003.07910156
1000,5554.67285156
1001,8433.29980469
1002,7889.68505859
1003,6523.64208984
1004,12330.125
1005,6519.11376953
1006,5288.55908203
1007,11085.4238281
1008,7831.31152344
1009,8649.84667969
1010,7831.65527344
1011,5090.66601562
1012,6240.07568359
1013,5695.04150391
1014,8362.828125
1015,12601.6787109
1016,5878.62841797
1017,3521.55078125
1018,5523.25292969
1019,9658.46484375
1020,8735.22460938
1021,6398.57324219
1022,7072.47509766
1023,5123.38183594
1024,5544.64160156
1025,3473.70556641
1026,5208.39990234
1027,6250.67919922
1028,7646.92919922
1029,7534.19873047
1030,9071.50488281
1031,7874.17626953
1032,9142.44433594
1033,8067.79150391
1034,5156.26904297
1035,9748.93261719
1036,11463.9814453
1037,5871.44970703
1038,7692.40820312
1039,5378.42529297
1040,6709.24609375
1041,4152.79443359
1042,7521.43994141
1043,5981.12011719
1044,9498.46582031
1045,7519.03710938
1046,8150.03662109
1047,8034.97753906
1048,5509.40917969
1049,9240.96484375
1050,19237.390625
1051,10351.8789062
1052,6202.61962891
1053,2986.01367188
1054,6297.48291016
1055,8203.95214844
1056,5635.78808594
1057,12635.8466797
1058,18756.8007812
1059,4409.61914062
1060,5750.00683594
1061,7905.43603516
1062,5821.67822266
1063,9631.49316406
1064,6896.70117188
1065,7890.90429688
1066,5029.70019531
1067,6838.85986328
1068,5948.27587891
1069,7717.60791016
1070,9765.40429688
1071,6302.90917969
1072,5851.64111328
1073,7364.52636719
1074,5658.06054688
1075,5630.28076172
1076,7774.12597656
1077,5711.51367188
1078,5734.26025391
1079,7851.89453125
1080,6338.12841797
1081,6432.65185547
1082,7111.71582031
1083,7553.23730469
1084,8460.76464844
1085,7305.40966797
1086,7894.00585938
1087,6044.87988281
1088,4013.17236328
1089,6654.68359375
1090,7128.51708984
1091,6266.81542969
1092,4546.25634766
1093,9346.06347656
1094,7155.04248047
1095,9891.03125
1096,7316.05712891
1097,5653.24853516
1098,5286.07275391
1099,4672.50732422
1100,9760.99121094
1101,5249.16259766
1102,7981.28955078
1103,15685.8300781
1104,7400.75537109
1105,6573.06005859
1106,5120.08447266
1107,4794.24414062
1108,6835.07763672
1109,4276.78955078
1110,6055.69482422
1111,10926.7929688
1112,5221.51708984
1113,16879.2578125
1114,14760.3232422
1115,4793.49462891
1116,7117.96582031
1117,6512.89892578
1118,7064.08154297
1119,6010.28662109
1120,10876.1367188
1121,7690.99951172
1122,10423.2412109
1123,4826.29882812
1124,7644.48583984
1125,5286.69775391
1126,8387.55957031
1127,6785.21777344
1128,6176.05371094
1129,6472.67578125
1130,6190.60351562
1131,8573.1171875
1132,9515.05957031
1133,6111.82568359
1134,10808.3525391
1135,6256.29199219
1136,10376.2744141
1137,5690.74609375
1138,5776.29394531
1139,5820.05126953
1140,11295.3974609
1141,6184.21777344
1142,7494.92871094
1143,6970.61865234
1144,9380.59765625
1145,4580.48779297
1146,8814.59960938
1147,7237.30371094
1148,4177.73095703
1149,15217.0224609
1150,17381.7089844
1151,7495.27929688
1152,7096.88964844
1153,9824.99023438
1154,11219.9482422
1155,12145.1445312
1156,5662.06103516
1157,8103.39013672
1158,5779.86572266
1159,8388.91992188
1160,4008.22167969
1161,6677.00048828
1162,6059.95898438
1163,5955.79833984
1164,7911.16113281
1165,5830.21923828
1166,5138.00537109
1167,7116.41796875
1168,4039.56616211
1169,4943.88134766
1170,6241.55175781
1171,7439.42578125
1172,9065.36425781
1173,8107.86621094
1174,7483.93505859
1175,6078.70410156
1176,6096.140625
1177,12020.5126953
1178,8041.79345703
1179,5636.08398438
1180,4948.53808594
1181,7872.11865234
1182,4807.04785156
1183,7342.734375
1184,3545.15869141
1185,6006.52148438
1186,8424.23925781
1187,6307.54589844
1188,5312.37207031
1189,8984.72558594
1190,9237.66894531
1191,12795.5898438
1192,6411.98974609
1193,8903.00488281
1194,3275.20629883
1195,5514.26171875
1196,6665.62939453
1197,4570.03076172
1198,8658.38183594
1199,5318.20263672
1200,5389.01416016
1201,9242.83398438
1202,11787.4785156
1203,7923.88574219
1204,5628.26171875
1205,5080.72607422
1206,10096.375
1207,8000.72509766
1208,6555.12255859
1209,5177.05126953
1210,7197.92626953
1211,10042.2099609
1212,4921.86523438
1213,6771.31103516
1214,8115.14648438
1215,9033.81738281
1216,13697.2773438
1217,5357.34521484
1218,14715.6816406
1219,6632.2265625
1220,5321.81054688
1221,3739.73510742
1222,6483.35888672
1223,6136.40039062
1224,5630.90917969
1225,7119.51367188
1226,5219.71923828
1227,4861.88183594
1228,7397.26904297
1229,3919.37646484
1230,7784.00146484
1231,7283.60449219
1232,8068.01464844
1233,8859.02539062
1234,5467.9921875
1235,9131.75976562
1236,6570.94726562
1237,5847.62939453
1238,6082.16113281
1239,5993.41015625
1240,10968.7470703
1241,6811.65478516
1242,5016.83007812
1243,8255.41992188
1244,8691.7265625
1245,7459.02148438
1246,6570.703125
1247,8553.43359375
1248,5698.57910156
1249,5911.45458984
1250,6415.85595703
1251,8297.57421875
1252,6435.11279297
1253,6402.19970703
1254,6143.15869141
1255,5295.41894531
1256,4175.07373047
1257,5032.72851562
1258,8188.91845703
1259,8607.56152344
1260,10119.5322266
1261,11518.8583984
1262,8092.73876953
1263,6177.99804688
1264,5330.32519531
1265,10598.9873047
1266,10749.3730469
1267,8194.66113281
1268,8969.97265625
1269,8126.50146484
1270,6006.08007812
1271,4137.55566406
1272,10855.4511719
1273,7205.47509766
1274,6552.97167969
1275,6325.60839844
1276,3404.02001953
1277,12253.8398438
1278,6289.24707031
1279,5611.54248047
1280,5068.49902344
1281,5890.66259766
1282,6852.78125
1283,9513.38964844
1284,6223.85400391
1285,5504.68701172
1286,5164.30712891
1287,4940.62890625
1288,3384.66625977
1289,7102.57080078
1290,17046.2773438
1291,4580.77587891
1292,5726.9140625
1293,7565.90576172
1294,5925.94091797
1295,5527.09472656
1296,5039.88183594
1297,4135.01855469
1298,7118.67871094
1299,7096.76757812
1300,4465.51855469
1301,9159.83007812
1302,5993.3359375
1303,4992.48876953
1304,9237.14941406
1305,8237.80175781
1306,9695.77148438
1307,5956.91748047
1308,7388.18701172
1309,5064.12060547
1310,5361.27148438
1311,17123.9375
1312,10466.5458984
1313,6344.70947266
1314,6047.17529297
1315,4851.98144531
1316,6311.04248047
1317,4530.85742188
1318,9549.62597656
1319,5329.75048828
1320,5632.17675781
1321,7271.63769531
1322,4913.26269531
1323,6876.38476562
1324,7959.79052734
1325,7214.11962891
1326,7213.95410156
1327,4241.13232422
1328,5750.14941406
1329,6693.13232422
1330,9397.83691406
1331,8436.38867188
1332,6808.47851562
1333,4768.46679688
1334,7789.21484375
1335,6310.81982422
1336,5303.09179688
1337,7054.53369141
1338,7245.14306641
1339,6880.76757812
1340,6511.58837891
1341,6587.52099609
1342,6492.88916016
1343,5800.36621094
1344,7413.5078125
1345,6283.76611328
1346,6780.88916016
1347,8675.01367188
1348,5922.90087891
1349,4711.59716797
1350,11542.1728516
1351,6020.953125
1352,3723.81542969
1353,8111.13818359
1354,9825.97460938
1355,10577.0732422
1356,5214.74804688
1357,6086.34521484
1358,6249.15283203
1359,8124.24609375
1360,5583.87402344
1361,8897.8515625
1362,3407.76611328
1363,6282.04052734
1364,6056.83300781
1365,5752.28369141
1366,5497.12597656
1367,7252.92138672
1368,8623.91503906
1369,6265.29736328
1370,8422.76953125
1371,7263.85986328
1372,8945.20507812
1373,4916.54882812
1374,6538.62451172
1375,7031.23730469
1376,7913.42529297
1377,8587.48730469
1378,3872.99682617
1379,8938.87695312
1380,6809.38769531
1381,7633.41113281
1382,4824.74267578
1383,4204.79736328
1384,8476.84667969
1385,6938.77148438
1386,8958.83203125
1387,6242.12353516
1388,6220.10888672
1389,7537.41162109
1390,6957.72558594
1391,7063.07080078
1392,8529.96191406
1393,6367.74169922
1394,9291.97851562
1395,11183.6445312
1396,8003.48828125
1397,5195.01806641
1398,5877.85449219
1399,4169.39404297
1400,3289.27441406
1401,8808.64941406
1402,5654.78564453
1403,8726.015625
1404,4622.65136719
1405,5967.90478516
1406,5790.87988281
1407,11181.1591797
1408,5391.296875
1409,5245.73388672
1410,6093.15869141
1411,7967.87255859
1412,4881.05908203
1413,7702.65771484
1414,7917.09423828
1415,8523.26855469
1416,7957.9609375
1417,6563.11767578
1418,5648.47802734
1419,4802.37304688
1420,4631.31982422
1421,11067.9189453
1422,9792.23730469
1423,7014.89892578
1424,15015.9775391
1425,6143.19384766
1426,5221.9453125
1427,6482.80859375
1428,8618.78320312
1429,11086.4384766
1430,7198.45507812
1431,7682.12109375
1432,7995.41601562
1433,9740.88378906
1434,6878.95654297
1435,5641.74755859
1436,4906.79492188
1437,5103.39892578
1438,4353.06933594
1439,5747.85742188
1440,8589.70800781
1441,16574.3125
1442,7253.37109375
1443,5327.84472656
1444,8156.36669922
1445,4556.22851562
1446,6290.375
1447,3934.47265625
1448,8918.91503906
1449,6154.09033203
1450,5958.21289062
1451,13919.9091797
1452,11990.890625
1453,5960.33300781
1454,7099.66552734
1455,4138.02148438
1456,6182.34814453
1457,5686.50830078
1458,8504.82714844
1459,5041.12207031
1460,4255.86376953
1461,6338.45507812
1462,5467.51269531
1463,7228.45263672
1464,7350.03564453
1465,3580.22167969
1466,6874.28662109
1467,8586.93847656
1468,8007.13037109
1469,5492.23632812
1470,4747.30419922
1471,8484.85449219
1472,4725.74853516
1473,9151.74414062
1474,4450.26123047
1475,5120.97314453
1476,6776.03369141
1477,6049.93310547
1478,4810.29541016
1479,6094.41992188
1480,7173.96484375
1481,9572.45996094
1482,10243.9677734
1483,5667.81542969
1484,4021.02783203
1485,5876.53710938
1486,6222.94580078
1487,4869.34521484
1488,6411.68408203
1489,6437.69140625
1490,11657.796875
1491,8187.16113281
1492,6438.61865234
1493,8223.70996094
1494,5160.58447266
1495,8851.06933594
1496,6785.4375
1497,13767.7666016
1498,6131.36865234
1499,5344.33544922
1500,5751.109375
1501,4036.79272461
1502,7282.00683594
1503,19394.4570312
1504,4902.19580078
